age,businesstravel,department,distancefromhome,education,educationfield,employeeid,joblevel,jobrole,maritalstatus,monthlyincome,numcompaniesworked,percentsalaryhike,stockoptionlevel,trainingtimeslastyear,yearssincelastpromotion,yearswithcurrmanager,environmentsatisfaction,jobsatisfaction,worklifebalance,jobinvolvement
48,Travel_Rarely,Research & Development,1,4,Life Sciences,3584,2,Laboratory Technician,Single,132370,5.0,13,1,2,0,0,4.0,2.0,2.0,4
27,Travel_Rarely,Research & Development,6,4,Life Sciences,3585,2,Laboratory Technician,Divorced,37550,1.0,19,0,2,0,3,1.0,3.0,3.0,3
29,Travel_Rarely,Sales,17,4,Medical,3586,1,Laboratory Technician,Divorced,65820,1.0,19,1,3,1,0,3.0,4.0,3.0,3
48,Travel_Rarely,Sales,1,1,Marketing,3587,2,Manufacturing Director,Single,74060,6.0,14,2,2,0,0,4.0,4.0,4.0,3
29,Travel_Rarely,Research & Development,3,3,Technical Degree,3588,2,Healthcare Representative,Divorced,48050,3.0,16,1,2,1,7,4.0,4.0,2.0,3
34,Travel_Rarely,Sales,9,4,Medical,3589,2,Laboratory Technician,Married,27410,0.0,15,1,3,0,0,3.0,3.0,2.0,3
44,Travel_Rarely,Research & Development,4,3,Life Sciences,3590,1,Laboratory Technician,Married,42620,7.0,18,0,2,3,10,2.0,2.0,3.0,3
33,Travel_Rarely,Research & Development,8,2,Life Sciences,3591,2,Research Scientist,Divorced,161840,0.0,13,1,2,0,8,4.0,3.0,3.0,4
19,Travel_Rarely,Sales,2,4,Marketing,3592,3,Laboratory Technician,Single,115570,1.0,22,0,0,0,1,2.0,4.0,3.0,3
23,Travel_Rarely,Sales,2,3,Medical,3593,3,Laboratory Technician,Married,18780,1.0,13,1,2,0,1,4.0,3.0,3.0,3
25,Travel_Frequently,Research & Development,1,1,Life Sciences,3594,1,Manufacturing Director,Single,109320,1.0,11,1,3,1,0,3.0,4.0,3.0,3
26,Travel_Rarely,Human Resources,9,3,Life Sciences,3595,2,Research Scientist,Single,68110,1.0,11,1,4,2,2,3.0,4.0,2.0,3
45,Travel_Rarely,Human Resources,12,3,Human Resources,3596,2,Laboratory Technician,Single,43060,2.0,11,2,3,1,11,1.0,2.0,3.0,3
55,Non-Travel,Research & Development,27,3,Life Sciences,3597,2,Manager,Divorced,48590,1.0,24,1,3,15,0,4.0,2.0,3.0,4
21,Travel_Frequently,Research & Development,20,2,Medical,3598,4,Research Scientist,Single,53370,1.0,14,1,2,2,2,1.0,3.0,1.0,3
46,Travel_Rarely,Research & Development,1,4,Life Sciences,3599,1,Manufacturing Director,Married,23400,2.0,13,1,2,0,8,4.0,2.0,3.0,1
34,Travel_Rarely,Sales,13,4,Medical,3600,3,Sales Representative,Single,74910,0.0,14,1,3,0,2,3.0,1.0,3.0,2
51,Travel_Frequently,Research & Development,14,3,Life Sciences,3601,2,Research Director,Divorced,105270,4.0,14,0,3,11,10,4.0,2.0,2.0,3
59,Travel_Rarely,Research & Development,4,2,Life Sciences,3602,2,Research Scientist,Single,165950,6.0,21,1,2,5,4,4.0,4.0,2.0,3
34,Travel_Frequently,Sales,14,4,Medical,3603,3,Research Scientist,Divorced,88340,4.0,13,1,1,5,10,3.0,2.0,4.0,3
28,Travel_Frequently,Research & Development,2,3,Other,3604,1,Manager,Single,55770,0.0,19,0,3,0,2,4.0,3.0,2.0,3
44,Travel_Rarely,Research & Development,3,4,Life Sciences,3605,2,Research Scientist,Divorced,47070,1.0,17,0,4,14,13,3.0,1.0,2.0,1
34,Travel_Frequently,Sales,1,3,Life Sciences,3606,2,Sales Executive,Married,24000,4.0,18,1,3,1,8,3.0,2.0,4.0,3
35,Travel_Rarely,Research & Development,9,3,Life Sciences,3607,4,Healthcare Representative,Married,98240,0.0,19,0,2,2,2,3.0,3.0,3.0,3
42,Travel_Rarely,Research & Development,23,4,Life Sciences,3608,1,Manager,Married,64470,6.0,13,0,3,0,0,2.0,2.0,3.0,3
43,Travel_Rarely,Research & Development,7,2,Medical,3609,1,Laboratory Technician,Single,195020,3.0,18,2,3,15,17,4.0,4.0,4.0,4
36,Travel_Rarely,Research & Development,2,4,Medical,3610,1,Healthcare Representative,Single,27250,9.0,21,1,4,5,12,3.0,2.0,3.0,2
44,Travel_Rarely,Research & Development,21,4,Life Sciences,3611,2,Laboratory Technician,Married,62720,1.0,19,1,3,0,5,1.0,4.0,3.0,3
28,Travel_Frequently,Research & Development,2,3,Life Sciences,3612,2,Sales Representative,Married,21270,1.0,14,0,3,2,2,4.0,4.0,3.0,3
51,Travel_Frequently,Sales,21,4,Medical,3613,2,Research Scientist,Single,182000,0.0,17,0,3,7,7,2.0,3.0,2.0,3
30,Non-Travel,Research & Development,2,4,Other,3614,1,Research Scientist,Single,20960,7.0,11,3,2,1,7,3.0,3.0,3.0,3
29,Travel_Rarely,Research & Development,29,4,Technical Degree,3615,1,Sales Representative,Divorced,28860,3.0,13,0,4,7,7,2.0,3.0,3.0,3
28,Travel_Rarely,Sales,1,4,Life Sciences,3616,2,Sales Representative,Single,20330,2.0,15,1,5,1,2,4.0,1.0,2.0,3
25,Travel_Rarely,Research & Development,18,2,Life Sciences,3617,1,Research Scientist,Single,36220,1.0,25,0,0,2,1,4.0,2.0,2.0,3
32,Travel_Rarely,Research & Development,10,4,Other,3618,1,Sales Executive,Married,42330,1.0,11,0,5,0,8,3.0,4.0,4.0,3
45,Travel_Frequently,Research & Development,19,3,Medical,3619,3,Laboratory Technician,Single,36810,3.0,17,1,2,0,0,2.0,2.0,3.0,3
39,Travel_Rarely,Sales,29,1,Marketing,3620,1,Laboratory Technician,Divorced,54600,6.0,13,2,3,15,2,3.0,2.0,3.0,3
58,Travel_Rarely,Research & Development,27,3,Other,3621,2,Laboratory Technician,Divorced,21870,1.0,18,1,1,2,2,1.0,3.0,3.0,1
32,Travel_Rarely,Research & Development,5,3,Technical Degree,3622,1,Sales Executive,Married,96020,1.0,13,1,3,1,1,4.0,3.0,3.0,3
39,Travel_Rarely,Research & Development,18,2,Life Sciences,3623,2,Laboratory Technician,Single,28360,0.0,20,0,3,0,3,3.0,1.0,3.0,2
30,Travel_Rarely,Sales,9,1,Marketing,3624,4,Research Director,Married,40890,0.0,18,0,2,6,7,1.0,4.0,3.0,4
36,Travel_Rarely,Sales,1,3,Marketing,3625,2,Sales Executive,Married,166270,3.0,12,0,5,1,7,4.0,3.0,3.0,2
46,Travel_Rarely,Sales,4,3,Medical,3626,1,Research Scientist,Single,26190,6.0,12,1,3,5,7,4.0,1.0,4.0,2
28,Non-Travel,Research & Development,1,3,Medical,3627,5,Sales Executive,Married,56790,0.0,13,0,2,7,5,3.0,4.0,3.0,2
50,Travel_Rarely,Research & Development,20,2,Medical,3628,5,Laboratory Technician,Married,154020,4.0,21,0,3,1,2,4.0,1.0,3.0,2
40,Travel_Rarely,Sales,8,1,Other,3629,1,Laboratory Technician,Single,59850,2.0,13,3,1,1,0,4.0,2.0,3.0,2
52,Travel_Rarely,Research & Development,3,2,Technical Degree,3630,3,Laboratory Technician,Single,25790,9.0,19,1,1,7,7,2.0,2.0,2.0,3
30,Travel_Rarely,Research & Development,6,4,Medical,3631,1,Sales Executive,Married,30410,1.0,11,1,2,0,8,2.0,1.0,3.0,2
39,Travel_Rarely,Research & Development,26,1,Medical,3632,2,Healthcare Representative,Single,34470,0.0,14,0,5,1,7,1.0,3.0,3.0,3
31,Non-Travel,Research & Development,1,2,Medical,3633,1,Sales Executive,Divorced,195130,1.0,12,1,1,9,6,4.0,3.0,2.0,2
41,Non-Travel,Sales,6,3,Life Sciences,3634,1,Research Director,Single,27730,1.0,11,0,3,11,9,3.0,2.0,3.0,3
31,Travel_Frequently,Research & Development,3,1,Life Sciences,3635,1,Sales Executive,Single,71040,1.0,14,1,3,2,2,4.0,2.0,4.0,3
44,Travel_Rarely,Sales,5,3,Life Sciences,3636,1,Laboratory Technician,Married,63220,4.0,11,1,2,1,2,1.0,1.0,4.0,3
42,Non-Travel,Research & Development,4,3,Life Sciences,3637,2,Laboratory Technician,Married,20830,0.0,12,2,3,2,10,3.0,3.0,2.0,2
55,Travel_Rarely,Sales,11,3,Technical Degree,3638,2,Manufacturing Director,Married,83810,4.0,15,1,3,9,11,4.0,3.0,3.0,3
56,Travel_Rarely,Sales,3,2,Medical,3639,3,Manufacturing Director,Single,26910,6.0,16,1,6,7,7,4.0,2.0,3.0,3
40,Non-Travel,Research & Development,1,1,Life Sciences,3640,1,Laboratory Technician,Divorced,42860,9.0,15,0,6,0,0,3.0,3.0,3.0,3
34,Travel_Rarely,Research & Development,3,2,Technical Degree,3641,2,Research Director,Divorced,26590,0.0,24,3,2,1,6,4.0,4.0,2.0,3
40,Travel_Rarely,Sales,4,3,Medical,3642,2,Sales Executive,Single,94340,1.0,13,1,3,8,8,3.0,4.0,3.0,2
41,Travel_Frequently,Sales,1,4,Other,3643,2,Healthcare Representative,Divorced,55610,0.0,11,0,2,1,7,3.0,1.0,3.0,2
35,Travel_Frequently,Sales,1,2,Technical Degree,3644,2,Manager,Single,66460,1.0,13,1,2,1,1,3.0,3.0,3.0,2
51,Travel_Rarely,Sales,18,2,Life Sciences,3645,4,Manufacturing Director,Divorced,77250,1.0,13,1,2,0,10,3.0,2.0,3.0,3
38,Travel_Rarely,Sales,2,4,Life Sciences,3646,1,Research Scientist,Divorced,107250,3.0,18,0,5,1,7,2.0,1.0,3.0,2
34,Travel_Rarely,Sales,4,3,Life Sciences,3647,2,Research Scientist,Single,88470,1.0,16,0,3,9,6,3.0,1.0,4.0,4
25,Travel_Rarely,Research & Development,6,2,Medical,3648,4,Research Scientist,Married,20450,3.0,19,0,3,1,2,4.0,4.0,2.0,3
58,Travel_Rarely,Sales,1,4,Technical Degree,3649,2,Sales Executive,Married,10090,7.0,13,2,3,5,9,3.0,1.0,2.0,4
40,Travel_Rarely,Research & Development,14,4,Medical,3650,1,Research Scientist,Married,33480,3.0,22,0,2,0,3,2.0,2.0,3.0,1
36,Travel_Frequently,Sales,16,2,Life Sciences,3651,1,Research Scientist,Married,12810,2.0,11,0,2,6,13,1.0,1.0,2.0,3
48,Travel_Rarely,Research & Development,2,1,Life Sciences,3652,2,Research Scientist,Single,28190,1.0,20,0,2,0,8,4.0,4.0,3.0,2
27,Travel_Rarely,Research & Development,2,3,Life Sciences,3653,2,Laboratory Technician,Married,48510,8.0,18,0,2,0,0,3.0,4.0,3.0,3
51,Travel_Rarely,Research & Development,4,1,Medical,3654,3,Manufacturing Director,Single,40280,3.0,14,0,3,0,3,4.0,2.0,2.0,3
18,Non-Travel,Research & Development,1,4,Medical,3655,2,Sales Executive,Single,27200,1.0,22,1,2,0,0,4.0,4.0,3.0,3
35,Travel_Rarely,Research & Development,1,4,Other,3656,2,Research Director,Married,81200,0.0,13,0,2,0,0,4.0,4.0,3.0,2
27,Travel_Frequently,Research & Development,26,4,Medical,3657,1,Research Director,Single,46470,3.0,17,0,3,0,0,4.0,4.0,3.0,4
55,Travel_Rarely,Research & Development,19,3,Technical Degree,3658,1,Human Resources,Single,46800,6.0,14,3,0,3,8,1.0,3.0,2.0,4
56,Travel_Rarely,Research & Development,24,4,Life Sciences,3659,2,Laboratory Technician,Married,32210,4.0,15,2,2,15,9,4.0,2.0,3.0,3
34,Non-Travel,Sales,1,2,Life Sciences,3660,2,Research Scientist,Divorced,86210,1.0,17,1,1,0,0,1.0,3.0,3.0,3
40,Travel_Rarely,Research & Development,3,3,Life Sciences,3661,2,Sales Executive,Divorced,45770,5.0,11,1,3,11,8,2.0,3.0,3.0,2
34,Travel_Rarely,Research & Development,5,3,Life Sciences,3662,1,Research Scientist,Married,45530,4.0,18,1,2,7,7,2.0,3.0,3.0,4
31,Travel_Frequently,Research & Development,2,2,Medical,3663,2,Manufacturing Director,Single,53960,7.0,17,1,2,0,0,3.0,4.0,4.0,1
35,Travel_Frequently,Research & Development,1,2,Medical,3664,1,Manufacturing Director,Married,67960,0.0,13,0,2,3,2,4.0,3.0,2.0,3
38,Travel_Frequently,Research & Development,7,3,Medical,3665,2,Sales Representative,Divorced,76250,1.0,15,0,2,0,3,4.0,3.0,3.0,2
34,Travel_Rarely,Research & Development,10,4,Other,3666,2,Laboratory Technician,Single,74120,1.0,24,0,4,4,11,3.0,4.0,4.0,3
28,Travel_Rarely,Research & Development,2,3,Life Sciences,3667,2,Healthcare Representative,Married,111590,1.0,12,0,2,0,4,3.0,1.0,3.0,3
31,Travel_Rarely,Research & Development,15,2,Life Sciences,3668,2,Sales Executive,Married,49600,1.0,15,0,3,6,7,4.0,3.0,2.0,2
39,Travel_Rarely,Research & Development,17,4,Technical Degree,3669,2,Healthcare Representative,Married,104750,3.0,11,1,3,1,4,1.0,4.0,4.0,3
51,Travel_Frequently,Research & Development,20,3,Medical,3670,2,Sales Executive,Married,148140,2.0,11,1,2,3,2,2.0,2.0,3.0,2
41,Travel_Frequently,Research & Development,1,3,Life Sciences,3671,4,Sales Executive,Divorced,191410,3.0,12,1,2,3,3,4.0,4.0,2.0,3
37,Travel_Rarely,Research & Development,2,2,Medical,3672,1,Healthcare Representative,Married,54050,7.0,15,0,3,1,3,3.0,3.0,3.0,4
33,Travel_Frequently,Research & Development,2,3,Medical,3673,1,Sales Executive,Married,87930,6.0,17,0,2,1,2,2.0,4.0,4.0,3
32,Travel_Rarely,Research & Development,1,4,Medical,3674,5,Research Director,Married,191890,0.0,12,1,3,1,2,3.0,2.0,2.0,3
39,Non-Travel,Research & Development,29,2,Life Sciences,3675,2,Sales Executive,Married,38750,3.0,15,0,3,0,5,3.0,3.0,3.0,3
25,Travel_Rarely,Research & Development,7,4,Life Sciences,3676,1,Sales Executive,Married,22160,2.0,13,3,2,1,2,1.0,3.0,2.0,2
52,Travel_Frequently,Research & Development,2,1,Life Sciences,3677,2,Sales Executive,Married,117130,2.0,14,0,2,0,2,4.0,3.0,2.0,3
43,Travel_Rarely,Research & Development,2,2,Medical,3678,1,Laboratory Technician,Single,78610,1.0,14,2,1,1,8,1.0,3.0,1.0,3
27,Travel_Rarely,Research & Development,2,4,Life Sciences,3679,1,Human Resources,Married,37080,1.0,16,2,2,4,4,4.0,4.0,3.0,3
27,Travel_Rarely,Research & Development,2,5,Life Sciences,3680,1,Research Scientist,Single,137700,1.0,18,1,3,7,7,4.0,3.0,3.0,4
26,Travel_Rarely,Research & Development,2,2,Other,3681,3,Laboratory Technician,Single,53040,0.0,20,1,2,1,1,1.0,4.0,3.0,3
42,Travel_Rarely,Sales,23,3,Marketing,3682,3,Research Scientist,Married,26420,0.0,13,1,3,0,9,3.0,1.0,3.0,3
52,Travel_Rarely,Research & Development,5,2,Life Sciences,3683,1,Healthcare Representative,Married,27590,9.0,18,1,6,0,4,3.0,1.0,1.0,3
37,Travel_Rarely,Research & Development,20,5,Life Sciences,3684,2,Manager,Single,68040,4.0,13,1,1,0,2,1.0,3.0,3.0,3
35,Travel_Frequently,Research & Development,6,4,Medical,3685,2,Research Director,Single,61420,2.0,15,1,2,2,2,3.0,4.0,3.0,3
25,Travel_Rarely,Research & Development,1,4,Medical,3686,2,Sales Executive,Married,25000,4.0,14,2,2,0,2,1.0,4.0,2.0,1
26,Travel_Rarely,Research & Development,29,4,Life Sciences,3687,1,Research Scientist,Single,63890,0.0,22,0,2,0,7,3.0,1.0,3.0,2
29,Travel_Rarely,Sales,9,3,Life Sciences,3688,1,Laboratory Technician,Single,111030,1.0,12,0,5,0,9,2.0,1.0,2.0,2
49,Travel_Frequently,Sales,6,5,Medical,3689,2,Healthcare Representative,Single,23420,3.0,18,0,2,1,3,1.0,1.0,3.0,3
29,Travel_Frequently,Sales,3,2,Marketing,3690,2,Laboratory Technician,Single,68110,0.0,15,1,2,7,7,3.0,4.0,3.0,3
54,Travel_Rarely,Sales,1,3,Medical,3691,2,Manager,Single,22970,6.0,18,2,2,12,7,4.0,4.0,2.0,2
58,Travel_Rarely,Sales,22,3,Life Sciences,3692,2,Laboratory Technician,Married,24500,3.0,12,1,2,1,5,4.0,1.0,3.0,3
55,Travel_Rarely,Research & Development,7,3,Life Sciences,3693,3,Research Scientist,Divorced,50930,2.0,16,1,3,0,0,2.0,4.0,4.0,3
36,Travel_Rarely,Research & Development,1,3,Medical,3694,2,Sales Executive,Single,53090,3.0,13,0,5,0,1,1.0,2.0,3.0,3
31,Travel_Frequently,Sales,4,3,Life Sciences,3695,2,Manager,Single,30570,1.0,19,0,3,0,0,2.0,3.0,3.0,3
30,Travel_Rarely,Sales,3,3,Life Sciences,3696,3,Sales Executive,Divorced,51210,7.0,13,0,4,0,2,4.0,1.0,3.0,3
31,Travel_Rarely,Research & Development,1,3,Medical,3697,1,Laboratory Technician,Single,168560,3.0,12,1,3,1,0,1.0,2.0,4.0,3
34,Travel_Frequently,Sales,2,1,Marketing,3698,5,Manager,Divorced,26860,5.0,11,0,3,1,3,4.0,1.0,3.0,4
31,Travel_Rarely,Sales,20,3,Technical Degree,3699,1,Research Scientist,Single,61800,1.0,14,1,2,0,0,1.0,2.0,4.0,1
27,Travel_Rarely,Human Resources,11,4,Medical,3700,4,Sales Executive,Married,66320,0.0,16,0,3,1,4,2.0,1.0,4.0,3
36,Travel_Rarely,Sales,1,3,Marketing,3701,2,Research Scientist,Single,35050,1.0,12,2,2,1,8,1.0,4.0,2.0,2
36,Travel_Rarely,Research & Development,24,3,Other,3702,3,Research Director,Married,63970,4.0,14,1,3,0,2,3.0,1.0,2.0,3
47,Travel_Rarely,Research & Development,23,4,Life Sciences,3703,2,Sales Executive,Married,62740,7.0,14,2,0,1,2,1.0,4.0,2.0,3
25,Travel_Rarely,Sales,16,4,Life Sciences,3704,2,Research Scientist,Married,198590,3.0,19,0,3,2,2,1.0,1.0,3.0,2
37,Non-Travel,Sales,8,4,Medical,3705,1,Healthcare Representative,Single,75870,0.0,22,1,5,1,3,3.0,3.0,1.0,3
56,Travel_Rarely,Research & Development,10,4,Other,3706,2,Sales Representative,Married,42580,2.0,16,0,2,1,0,1.0,1.0,4.0,3
47,Travel_Rarely,Research & Development,3,2,Medical,3707,2,Laboratory Technician,Married,43640,3.0,11,1,3,5,6,1.0,3.0,4.0,3
24,Travel_Rarely,Research & Development,5,1,Other,3708,1,Manufacturing Director,Married,43350,1.0,15,1,5,0,3,4.0,3.0,3.0,3
32,Travel_Rarely,Sales,4,3,Marketing,3709,1,Research Scientist,Married,53260,4.0,14,1,2,0,3,4.0,4.0,2.0,3
34,Travel_Rarely,Research & Development,9,2,Medical,3710,1,Sales Executive,Married,32800,5.0,13,0,3,0,2,4.0,2.0,2.0,3
41,Travel_Rarely,Research & Development,26,3,Medical,3711,3,Sales Executive,Married,54850,2.0,17,2,2,0,3,2.0,3.0,2.0,3
40,Non-Travel,Sales,3,2,Life Sciences,3712,1,Sales Executive,Divorced,43420,3.0,11,1,6,0,7,3.0,3.0,4.0,2
31,Travel_Rarely,Research & Development,16,3,Medical,3713,2,Human Resources,Divorced,27820,1.0,19,1,5,9,9,1.0,4.0,3.0,3
46,Travel_Rarely,Research & Development,18,1,Medical,3714,1,Manufacturing Director,Divorced,59800,4.0,11,1,2,4,3,1.0,4.0,4.0,3
39,Non-Travel,Research & Development,2,4,Medical,3715,2,Manufacturing Director,Single,43810,2.0,15,2,1,0,0,1.0,1.0,4.0,2
31,Travel_Frequently,Sales,2,3,Medical,3716,2,Sales Executive,Single,25720,1.0,13,3,3,4,7,3.0,2.0,3.0,3
45,Travel_Rarely,Sales,10,2,Marketing,3717,1,Sales Executive,Divorced,38330,2.0,14,0,1,0,7,2.0,1.0,3.0,3
31,Travel_Rarely,Research & Development,16,4,Life Sciences,3718,3,Human Resources,Single,42440,9.0,13,0,3,0,2,4.0,2.0,3.0,3
31,Travel_Frequently,Research & Development,7,4,Life Sciences,3719,1,Laboratory Technician,Married,65000,6.0,23,1,5,2,2,2.0,4.0,1.0,3
45,Travel_Rarely,Research & Development,1,2,Life Sciences,3720,1,Research Scientist,Married,184300,4.0,12,1,5,1,2,2.0,4.0,4.0,3
48,Travel_Rarely,Research & Development,24,3,Technical Degree,3721,2,Research Scientist,Divorced,16010,4.0,12,0,3,2,2,3.0,1.0,3.0,3
34,Travel_Rarely,Research & Development,7,4,Medical,3722,2,Research Scientist,Married,26940,1.0,16,1,3,2,2,1.0,3.0,3.0,3
40,Non-Travel,Research & Development,25,4,Other,3723,1,Sales Executive,Divorced,31490,2.0,15,1,1,4,8,4.0,2.0,3.0,2
28,Travel_Rarely,Research & Development,1,2,Technical Degree,3724,1,Research Scientist,Single,176390,0.0,13,1,0,1,3,4.0,1.0,3.0,3
44,Non-Travel,Research & Development,5,3,Life Sciences,3725,1,Laboratory Technician,Single,23190,3.0,18,0,4,0,3,3.0,3.0,3.0,2
53,Travel_Rarely,Research & Development,2,4,Technical Degree,3726,2,Manager,Single,116910,4.0,20,0,2,8,8,4.0,2.0,2.0,3
49,Travel_Rarely,Research & Development,7,3,Life Sciences,3727,3,Laboratory Technician,Married,53240,2.0,19,0,2,1,2,1.0,3.0,2.0,1
40,Travel_Rarely,Research & Development,2,4,Life Sciences,3728,3,Laboratory Technician,Divorced,167520,2.0,18,1,3,1,2,3.0,3.0,4.0,3
44,Travel_Rarely,Research & Development,5,1,Other,3729,3,Research Scientist,Single,52280,1.0,13,0,2,1,3,4.0,2.0,2.0,4
33,Travel_Frequently,Human Resources,10,3,Medical,3730,2,Sales Executive,Married,27000,0.0,14,3,2,0,3,4.0,1.0,3.0,3
34,Travel_Rarely,Research & Development,10,4,Life Sciences,3731,1,Sales Representative,Single,192460,3.0,15,1,5,3,12,4.0,1.0,3.0,3
30,Travel_Rarely,Sales,1,2,Technical Degree,3732,1,Laboratory Technician,Married,25060,8.0,22,0,3,2,2,4.0,3.0,2.0,3
42,Travel_Frequently,Research & Development,8,4,Medical,3733,1,Sales Executive,Single,60620,1.0,22,2,2,5,8,1.0,4.0,3.0,3
44,Travel_Frequently,Research & Development,5,3,Life Sciences,3734,5,Manufacturing Director,Married,43820,7.0,16,2,2,0,0,1.0,3.0,2.0,3
30,Non-Travel,Research & Development,8,3,Life Sciences,3735,1,Manufacturing Director,Divorced,21430,1.0,17,1,2,0,0,3.0,3.0,2.0,3
57,Travel_Rarely,Sales,2,1,Life Sciences,3736,3,Research Scientist,Married,61620,0.0,14,0,5,2,8,2.0,3.0,2.0,2
49,Travel_Rarely,Research & Development,7,3,Technical Degree,3737,2,Sales Executive,Divorced,50940,3.0,15,0,5,0,7,3.0,2.0,3.0,3
34,Travel_Frequently,Research & Development,2,4,Medical,3738,2,Sales Representative,Divorced,68770,7.0,20,0,3,6,9,2.0,1.0,2.0,3
28,Travel_Frequently,Research & Development,2,3,Medical,3739,1,Research Scientist,Married,22740,3.0,20,1,5,1,2,1.0,3.0,4.0,3
29,Travel_Frequently,Research & Development,28,3,Medical,3740,5,Research Scientist,Single,44340,5.0,17,3,1,0,0,1.0,2.0,1.0,3
34,Travel_Rarely,Research & Development,7,1,Medical,3741,1,Research Scientist,Single,62880,0.0,15,1,2,10,10,1.0,2.0,4.0,3
35,Travel_Rarely,Sales,7,4,Other,3742,4,Healthcare Representative,Married,25530,1.0,14,1,4,0,0,4.0,3.0,3.0,2
24,Travel_Frequently,Sales,3,3,Life Sciences,3743,2,Research Scientist,Single,76540,2.0,17,1,3,0,0,2.0,1.0,2.0,2
24,Non-Travel,Research & Development,10,3,Life Sciences,3744,2,Manager,Married,51600,1.0,17,1,3,0,0,4.0,2.0,3.0,1
44,Travel_Frequently,Research & Development,5,2,Medical,3745,2,Research Scientist,Single,171590,5.0,22,1,1,2,2,2.0,3.0,2.0,2
29,Travel_Rarely,Sales,10,2,Life Sciences,3746,1,Sales Executive,Divorced,128080,1.0,13,0,6,0,4,3.0,3.0,3.0,3
30,Travel_Rarely,Research & Development,1,2,Life Sciences,3747,3,Sales Executive,Divorced,102210,0.0,19,1,2,1,3,3.0,3.0,4.0,3
55,Travel_Rarely,Sales,20,3,Marketing,3748,2,Research Scientist,Married,47790,0.0,14,1,6,1,2,4.0,3.0,3.0,3
33,Travel_Rarely,Research & Development,7,2,Life Sciences,3749,2,Research Scientist,Married,37370,8.0,22,2,2,0,2,1.0,2.0,3.0,3
47,Travel_Rarely,Research & Development,8,4,Medical,3750,2,Sales Representative,Married,23660,3.0,17,0,5,1,2,3.0,3.0,2.0,2
28,Travel_Frequently,Sales,1,3,Marketing,3751,2,Laboratory Technician,Single,17060,7.0,12,0,3,0,0,3.0,1.0,2.0,3
28,Travel_Rarely,Sales,8,4,Marketing,3752,1,Laboratory Technician,Divorced,163070,1.0,16,0,3,0,0,1.0,3.0,1.0,2
28,Travel_Frequently,Research & Development,9,3,Life Sciences,3753,2,Sales Executive,Single,59330,0.0,11,0,3,1,3,3.0,1.0,3.0,3
49,Travel_Rarely,Research & Development,5,4,Life Sciences,3754,1,Research Scientist,Married,34240,4.0,11,0,3,1,2,3.0,1.0,3.0,3
29,Travel_Frequently,Research & Development,8,1,Medical,3755,1,Research Scientist,Married,40370,0.0,14,0,2,0,2,4.0,2.0,3.0,1
28,Travel_Rarely,Research & Development,5,1,Technical Degree,3756,2,Laboratory Technician,Married,25590,1.0,11,0,3,1,7,3.0,2.0,2.0,2
33,Travel_Rarely,Research & Development,15,4,Life Sciences,3757,1,Sales Executive,Single,62010,2.0,15,3,2,0,0,4.0,3.0,3.0,2
32,Travel_Rarely,Research & Development,7,3,Life Sciences,3758,3,Laboratory Technician,Single,44030,2.0,20,0,3,0,0,3.0,4.0,4.0,2
54,Travel_Frequently,Sales,10,3,Life Sciences,3759,4,Research Scientist,Divorced,37610,3.0,12,0,3,1,12,2.0,4.0,3.0,2
29,Travel_Rarely,Research & Development,5,3,Life Sciences,3760,2,Research Scientist,Single,109340,6.0,17,2,2,0,7,1.0,1.0,1.0,3
44,Travel_Rarely,Sales,26,1,Marketing,3761,1,Sales Representative,Married,107610,3.0,11,1,5,14,17,4.0,1.0,4.0,2
39,Travel_Rarely,Sales,6,1,Technical Degree,3762,2,Laboratory Technician,Single,51750,4.0,17,1,2,2,2,2.0,2.0,3.0,4
46,Travel_Rarely,Research & Development,4,2,Life Sciences,3763,3,Manufacturing Director,Married,138260,8.0,11,0,1,5,1,3.0,2.0,4.0,2
35,Travel_Rarely,Research & Development,23,4,Life Sciences,3764,2,Research Scientist,Single,63340,1.0,14,0,2,3,3,4.0,2.0,1.0,4
23,Travel_Rarely,Research & Development,2,4,Medical,3765,2,Manager,Single,49360,0.0,19,1,2,1,2,1.0,3.0,3.0,2
40,Travel_Rarely,Research & Development,2,3,Medical,3766,2,Research Director,Single,47750,3.0,15,1,3,1,0,4.0,1.0,1.0,4
34,Travel_Rarely,Human Resources,2,3,Human Resources,3767,2,Manufacturing Director,Married,28180,1.0,13,1,2,8,6,4.0,3.0,3.0,3
31,Travel_Frequently,Research & Development,29,3,Life Sciences,3768,2,Healthcare Representative,Single,25150,1.0,14,0,3,7,7,4.0,3.0,1.0,2
